"date","Points","Ranking","HighestRanking"
"2/7/2013",273.960869828261,21853.4782608696,10904.0869565217
"2/8/2013",1327.7200133725,22268.05,10599.65
"2/9/2013",1117.80770813308,19395.9230769231,9300.53846153846
"2/10/2013",1356.03125047063,24676.5625,13156.4375
"2/11/2013",604.6500019245,18715.95,6074.65
"2/12/2013",365.4080020252,24413.28,11252.2
"2/13/2013",346.4440060444,24933.04,10044.88
"2/14/2013",1246.5949880215,21353.75,8778
"2/15/2013",1023.09998700048,19086.380952381,4900.57142857143
"2/16/2013",593.585005978,18793.8,6073.5
"2/17/2013",374.571432416429,22076.2857142857,8310.71428571429
"2/18/2013",523.872736181818,16252.7272727273,4905.90909090909
"2/19/2013",765.396420967857,19117.8928571429,7371.28571428571
"2/20/2013",344.921049405263,20047.6315789474,8321.26315789474
"2/21/2013",1029.26001693314,22162.3428571429,10400.4571428571
"2/22/2013",996.608351727917,16709.75,6645.95833333333
"2/23/2013",1068.16001668467,22737,9590
"2/24/2013",288.847371160526,27599.3684210526,17546.5263157895
"2/25/2013",1380.00003224412,25321.0882352941,17386.5294117647
"2/26/2013",1181.05787594158,25121.5087719298,16064.7719298246
"2/27/2013",735.056666571667,23482.2,11635.3333333333
"2/28/2013",603.452169006087,18856.5652173913,6619.17391304348
"3/1/2013",1475.544991785,16628.3,7224.85
"3/2/2013",273.954541631818,23726.5909090909,13315.3636363636
"3/3/2013",1072.43331345467,15844.2,5330.06666666667
"3/4/2013",471.564290720357,21768.6071428571,10188.2142857143
"3/5/2013",473.166662283333,21318.5238095238,10256.1428571429
"3/6/2013",1634.87616829714,15189.3333333333,4842.71428571429
"3/7/2013",919.071981532,18570.48,4094.04
"3/8/2013",1334.88498233,20567.1,12330.1
"3/9/2013",582.33750344375,21188,10178.75
"3/10/2013",922.921753882609,21422.0434782609,10817.9130434783
"3/11/2013",295.299996242105,25379.4736842105,14772.2894736842
"3/12/2013",871.484612972308,24205.6538461538,13977.5
"3/13/2013",625.890914658636,24332.3636363636,13407.7727272727
"3/14/2013",353.074995570357,25676.7857142857,16672.8928571429
"3/15/2013",1950.28568058857,19953.5,11532.6071428571
"3/16/2013",998.617404791304,21491.6956521739,13450.0869565217
"3/17/2013",491.100008997941,30036.7941176471,20911.8529411765
"3/18/2013",156.15652168913,28063.8695652174,16146.4347826087
"3/19/2013",540.315098665472,30644.2830188679,19811.8867924528
"3/20/2013",630.333334290833,27817.8333333333,18877.1875
"3/21/2013",310.96249744525,25217.65,14234.125
"3/22/2013",551.913335905667,22276.0333333333,13451.2333333333
"3/23/2013",7863.48104288125,27908.0625,19020.75
"3/24/2013",670.57389799,24430.5652173913,15482.7826086957
"3/25/2013",161.418518627778,27199.7407407407,14919.7777777778
"3/26/2013",155.19524021,28770.0238095238,14531.8333333333
"3/27/2013",251.139390640909,26598.2121212121,14971.0909090909
"3/28/2013",508.422221008889,26469.2962962963,14062.3703703704
"3/29/2013",1663.127974236,18624.36,9349.56
"3/30/2013",1069.74708013529,19400.5882352941,10896.7647058824
"3/31/2013",323.966665777778,27469.037037037,16807.2222222222
"4/1/2013",1569.24373239687,15873.375,6655.125
"4/2/2013",403.1708317,25564.0833333333,15326.0833333333
"4/3/2013",297.807692880769,25164.8461538462,15076.5
"4/4/2013",499.13334354303,22098.6666666667,11666.0606060606
"4/5/2013",3658.76666685833,21122.3333333333,11993.1666666667
"4/6/2013",159.909090909091,27239.4545454545,18200.5454545455
"4/7/2013",2124.82221728611,18740.3888888889,7747.61111111111
"4/8/2013",487.4400055132,21900.96,10536.16
"4/9/2013",242.428946948289,29103.6447368421,19113.5657894737
"4/10/2013",1064.61306263478,17126.1739130435,6428.08695652174
"4/11/2013",2519.74450023259,24616.4074074074,15302.8518518519
"4/12/2013",869.520004106,13277.8,4821.53333333333
"4/13/2013",456.641510743396,22493.2264150943,7105.30188679245
"4/14/2013",3045.22922699167,17108.625,7516.29166666667
"4/15/2013",3744.51427378571,14791.25,8494.57142857143
"4/16/2013",196.116664902083,26248.9583333333,14880.5416666667
"4/17/2013",894.908684606087,22006.2608695652,12470.1739130435
"4/18/2013",567.952378380952,17921.3333333333,7598.02380952381
"4/19/2013",2061.26950044746,26034.3389830508,16599.8474576271
"4/20/2013",1981.67143623667,20789,13213.8571428571
"4/21/2013",1828.48092451286,17371.5714285714,9871.61904761905
"4/22/2013",425.661533441282,23168.8205128205,8627.66666666667
"4/23/2013",3561.78688350342,14311.2105263158,6253.3947368421
"4/24/2013",1096.73939982121,18520.8484848485,7421.69696969697
"4/25/2013",713.13124812375,20175.21875,10730.65625
"4/26/2013",528.813161562895,18315.6842105263,5673.15789473684
"4/27/2013",796.558621643103,18563,8976.86206896552
"4/28/2013",753.969997415,19831.5,8595.85
"4/29/2013",542.973074071154,17422.8846153846,6502.03846153846
"4/30/2013",2896.156620861,22143.9666666667,11752.9
"5/1/2013",349.907146997143,23545.7142857143,9220.82142857143
"5/2/2013",1639.36035753172,19540.724137931,9123.06896551724
"5/3/2013",893.9079838966,22399.18,10743.46
"5/4/2013",1327.204991679,19397.85,7847
"5/5/2013",1401.35292970353,18900.2941176471,6905.94117647059
"5/6/2013",1384.41154906154,15672.5,5973.69230769231
"5/7/2013",1100.97940022559,16574.3823529412,7110.94117647059
"5/8/2013",672.642421290606,19832.2727272727,7221.33333333333
"5/9/2013",3897.54989972533,15692.3333333333,5338
"5/10/2013",1164.87390163217,14814.1739130435,3743.91304347826
"5/11/2013",211.07249861275,24131.825,8291.225
"5/12/2013",889.279987672,18656.5,7780.6
"5/13/2013",982.1800239085,15448.05,5901.4
"5/14/2013",1534.99628082778,14189.6296296296,4780.85185185185
"5/15/2013",726.764288258929,13956.7857142857,5545.10714285714
"5/16/2013",630.26666182,17132.4666666667,3935
"5/17/2013",952.509546170952,18147.5238095238,5979
"5/18/2013",1382.65790173579,13222.2631578947,4284
"5/19/2013",1030.86666192222,14565.5555555556,7812.66666666667
"5/20/2013",986.089285460714,14796.8928571429,4950.64285714286
"5/21/2013",4344.88575287464,15995.0714285714,4907.60714285714
"5/22/2013",508.718751563125,18950.46875,8220.53125
"5/23/2013",655.404341454783,13501.3913043478,4087.73913043478
"5/24/2013",975.342103548421,13397.9736842105,5116.57894736842
"5/25/2013",595.013631671364,17606.2727272727,6718.77272727273
"5/26/2013",245.842856266429,22742.1428571429,8202.21428571429
"5/27/2013",597.883328089167,13654.375,2997.08333333333
"5/28/2013",977.309092845758,16271.9393939394,5696.18181818182
"5/29/2013",453.36470863,17207.4117647059,3654.26470588235
"5/30/2013",1165.68888072,15449.5,6358.19444444444
"5/31/2013",649.963882742222,21565.0555555556,9168.5
"6/1/2013",1349.98057859806,16111.5277777778,6987.33333333333
"6/2/2013",846.686863618421,22051.4473684211,7151.63157894737
"6/3/2013",1070.49788048745,19806.9574468085,8286.97872340426
"6/4/2013",569.885110807021,22339.0638297872,9424.70212765958
"6/5/2013",2231.45938503625,19765.40625,6606
"6/6/2013",378.623996297,25156.42,12405.7
"6/7/2013",613.372962932432,18285.4054054054,5995.7027027027
"6/8/2013",1593.93635299736,21164.9909090909,9170.71818181818
"6/9/2013",403.684929375205,25176.9178082192,11347.3150684932
"6/10/2013",886.260232384578,22446.2048192771,8074.40963855422
"6/11/2013",390.49499949325,23514.9,8704.0125
"6/12/2013",404.505885624706,20883.1764705882,7307.70588235294
"6/13/2013",468.528897672,23835.5333333333,9706.28888888889
"6/14/2013",277.367443443954,24478.511627907,10887.2558139535
"6/15/2013",1529.25097926137,18715.8823529412,6860.50980392157
"6/16/2013",1082.0237580239,22546.6440677966,7510.37288135593
"6/17/2013",655.446941859388,17796.2653061224,8240.77551020408
"6/18/2013",3625.00590676059,16573.3529411765,7624.35294117647
"6/19/2013",2931.91989912733,19422.6666666667,8241.2
"6/20/2013",1307.06316356316,20771.1578947368,9073.73684210526
"6/21/2013",817.290024089,20159.6,8592.5
"6/22/2013",272.772726580909,22651.0454545455,5486.22727272727
"6/23/2013",2624.830042543,20881.1,8703
"6/24/2013",8056.060161876,18689.35,7639.55
"6/25/2013",4188.65258933368,15441.6315789474,5984.15789473684
"6/26/2013",931.937504064375,17627.25,6195.9375
"6/27/2013",535.7799932335,18208.9,6918.3
"6/28/2013",1869.2800296635,16405.05,6431.5
"6/29/2013",234,24298.4615384615,11552.2307692308
"6/30/2013",1535.84618783538,15062.4615384615,6846.46153846154
"7/1/2013",664.094733781053,18450.0526315789,7083.52631578947
"7/2/2013",411.435290606471,22413.7058823529,6527.58823529412
"7/3/2013",661.333331299333,17706.0666666667,6244.73333333333
"7/4/2013",2028.63567549571,15847.2857142857,4781.92857142857
"7/5/2013",801.43749139125,15088.125,6494.625
"7/6/2013",1726.61662809583,17296.0833333333,6584.75
"7/7/2013",444.83750535625,22516.375,10156
"7/8/2013",516.876923218077,22169.8076923077,8160.19230769231
"7/9/2013",2075.664960753,17483.9,8957.1
"7/10/2013",1048.52103578895,21467.3684210526,9681.8947368421
"7/11/2013",607.1125068875,13433.125,6807.125
"7/12/2013",3054.65615930375,14528.875,5376.8125
"7/13/2013",5546.91537178615,14475.3846153846,6281.69230769231
"7/14/2013",1088.17498719833,16293,6089.91666666667
"7/15/2013",771.288227342941,13527.9411764706,4981.23529411765
"7/16/2013",1133.48262523174,16847.652173913,8208.65217391304
"7/17/2013",512.470595429412,18602.7058823529,8838.94117647059
"7/18/2013",866.465387904231,19938.0384615385,10446.9615384615
"7/19/2013",660.521044674737,18660.6842105263,10113.5263157895
"7/20/2013",4427.099842729,15490.5,5453
"7/21/2013",6945.90008525,22363.75,9818.875
"7/22/2013",5317.27007743,9584.1,3504.4
"7/23/2013",322.299998415,17867.6666666667,6549.72222222222
"7/24/2013",511.19998928,15742.6,7541.6
"7/25/2013",1724.84377116688,21830.1875,8523.375
"7/26/2013",827.4187627275,15730.25,4453.875
"7/27/2013",625.038447719231,20673.8076923077,7213.57692307692
"7/28/2013",1327.80603306515,15059.9393939394,3952.69696969697
"7/29/2013",643.395245344762,16215.380952381,4610
"7/30/2013",4799.70467630182,13395.0909090909,4668.13636363636
"7/31/2013",514.863153344211,19641.8421052632,7797.8947368421
"8/1/2013",787.609082327273,12934.6363636364,6485.36363636364
"8/2/2013",550.563627754545,17147.8181818182,7792.90909090909
"8/3/2013",1175.84282565714,13214.4285714286,8615.57142857143
"8/4/2013",738.228570042857,16889.7142857143,10912.5714285714
"8/5/2013",901.049996675,17124.8333333333,6886.25
"8/6/2013",767.554159775,15794.125,7353.875
"8/7/2013",1620.90717089286,14091.0714285714,6115.42857142857
"8/8/2013",956.511125735,16951.8333333333,7318.55555555556
"8/9/2013",413.445456781818,17174.2727272727,10564.1818181818
"8/10/2013",583.975007391667,16167.4166666667,8372.5
"8/11/2013",1529.66365475455,7529.27272727273,3425.81818181818
"8/12/2013",1161.96920950385,18779.3076923077,9583.15384615385
"8/13/2013",438.292300915385,18481.6923076923,9358.46153846154
"8/14/2013",2425.75716436429,10241.6428571429,5141.5
"8/15/2013",1042.7812363375,26098.6875,17280.7083333333
"8/16/2013",717.017644107647,19167.2941176471,10714.1764705882
"8/17/2013",138.685713642857,25987.1428571429,12356
"8/18/2013",1915.54215275263,14927.7894736842,7298.15789473684
"8/19/2013",1547.23160349474,17187.8421052632,7279.73684210526
"8/20/2013",604.489468619474,16922.6315789474,8413.42105263158
"8/21/2013",963.266657933333,15353.8333333333,6549.27777777778
"8/22/2013",4742.65446970636,15552,8001.09090909091
"8/23/2013",991.846653766667,16170.4666666667,5266
"8/24/2013",741.62001338,17581.4,11020
"8/25/2013",658.416656466667,18076.0833333333,8104.5
"8/26/2013",2573.56155631154,14876.5,8601.07692307692
"8/27/2013",593.330778838462,17964.4615384615,7486.53846153846
"8/28/2013",283.399998388235,21654.1176470588,10462.3529411765
"8/29/2013",818.676929246154,15520.8461538462,6774.30769230769
"8/30/2013",583.510001355,14563.05,6442.95
"8/31/2013",1193.03029644848,14612.0909090909,7438.69696969697
"9/1/2013",2905.70457876818,13677.2272727273,6329.40909090909
"9/2/2013",1138.16924750769,13119.9230769231,5062.46153846154
"9/3/2013",960.4166689,15363.625,6241.375
"9/4/2013",677.128580177857,23189.7380952381,14040.7857142857
"9/5/2013",451.488459653846,18712,9840.26923076923
"9/6/2013",636.151993996,22067.04,12684.2
"9/7/2013",525.764699152941,18779.4705882353,8895.82352941176
"9/8/2013",739.041647608333,19613.1666666667,10537.1666666667
"9/9/2013",858.6952293,20155.4285714286,10826.9523809524
"9/10/2013",594.49500583,17713.5,9121.15
"9/11/2013",716.999998719444,25206.2777777778,15240.3888888889
"9/12/2013",409.575001710417,23940.625,14782.8541666667
"9/13/2013",233.191667772222,26893.5277777778,17323.0833333333
"9/14/2013",623.715001655,22566.7,13838.9
"9/15/2013",1464.405018585,18970.2,12203.6
"9/16/2013",1668.87094318645,24588.0322580645,15568.1612903226
"9/17/2013",462.98333106,20304.9166666667,10005.0416666667
"9/18/2013",470.628953639474,21899.4736842105,11653.2368421053
"9/19/2013",440.234483903448,19665.0689655172,9327
"9/20/2013",278.60000387037,26736.5185185185,16134.8888888889
"9/21/2013",713.717244624138,19398,11167.9655172414
"9/22/2013",431.750011113636,24628.7727272727,15161.7727272727
"9/23/2013",345.934088954545,27635.9772727273,17756.2954545455
"9/24/2013",1884.00284178,22666.4,14790.6857142857
"9/25/2013",128.200000128542,29791.9791666667,18224.5
"9/26/2013",254.426580487342,29320.6582278481,19350.3797468354
"9/27/2013",655.578040339024,26796.0731707317,16827.1463414634
"9/28/2013",296.810868693696,24802.3913043478,13467.0652173913
"9/29/2013",276.963887951389,25457.2777777778,15114.2222222222
"9/30/2013",246.749999539394,27477.3787878788,18607.4393939394
"10/1/2013",237.694028707463,30588.6268656716,20569.0895522388
"10/2/2013",651.247614072619,27590.6428571429,17970.3095238095
"10/3/2013",328.768419366842,23334.5789473684,14349.8947368421
"10/4/2013",332.079418176471,24702.2647058824,12888.5588235294
"10/5/2013",1310.7882345,25045.7058823529,14209.8235294118
"10/6/2013",267.291424562857,28381.0285714286,17738.0571428571
"10/7/2013",390.61799926,26111.5,14193.72
"10/8/2013",239.627586648276,28179.1724137931,18745.0689655172
"10/9/2013",660.331027344828,21584.1034482759,14566.6896551724
"10/10/2013",285.736667107333,26861.6,15192.4333333333
"10/11/2013",575.476926355769,22799.3076923077,14432.6538461538
"10/12/2013",927.475750374242,27523.5454545455,16705.5757575758
"10/13/2013",284.10952395,26649.7619047619,16420.6904761905
"10/14/2013",178.024192564355,28763.2741935484,16569.0322580645
"10/15/2013",599.005763425577,25422.8461538462,12803.6153846154
"10/16/2013",376.8019975314,27497.6,15845.04
"10/17/2013",611.051789631607,26942.8392857143,15590.8035714286
"10/18/2013",684.595076281967,25957.0819672131,15627.0163934426
"10/19/2013",454.363266302857,24632.4285714286,13025.1020408163
"10/20/2013",132.299999388,28459.08,15318.76
"10/21/2013",701.007282132727,24195.4363636364,13785.7818181818
"10/22/2013",938.75791285,24172.2631578947,14255.4736842105
"10/23/2013",349.272971897297,23239.027027027,13316.4594594595
"10/24/2013",516.857684773077,19908.9230769231,9357.65384615385
"10/25/2013",402.590317026129,23885.2580645161,11751.4516129032
"10/26/2013",898.440008115,18750.75,9199.15
"10/27/2013",484.965714813714,21301.9142857143,11072.2285714286
"10/28/2013",428.796155481667,21925.4358974359,9811.37179487179
"10/29/2013",357.15937660625,18484.8125,7457.09375
"10/30/2013",443.906059960606,20810.2424242424,9528.15151515152
"10/31/2013",525.088883705556,19586.5,9321.58333333333
"11/1/2013",795.207137910714,22430.5,13494.1785714286
"11/2/2013",158.595000455,27767.65,15872.95
"11/3/2013",411.554538151515,23587.4545454545,13466.6666666667
"11/4/2013",710.943475619565,25623.7391304348,15602.847826087
"11/5/2013",359.546552460345,24239.224137931,14452.724137931
"11/6/2013",258.955318551064,26909.8085106383,15833.7446808511
"11/7/2013",1144.17296498378,22737.2972972973,11586.1891891892
"11/8/2013",494.33030840303,21205.2424242424,11110.6666666667
"11/9/2013",206.318183909091,25851.6363636364,14648.4545454545
"11/10/2013",193.399998467778,27311.4222222222,14970.0222222222
"11/11/2013",227.338778757143,28450.8571428571,17677.8775510204
"11/12/2013",930.342858463265,22016.5102040816,11605.5102040816
"11/13/2013",274.468750010417,23818.125,12665.1875
"11/14/2013",573.925922516667,23506.9814814815,14138.462962963
"11/15/2013",464.728570966667,25610.4126984127,14508.7936507937
"11/16/2013",281.555556118518,21759,10844.5185185185
"11/17/2013",739.151292484615,16942.2307692308,6468.10256410256
"11/18/2013",293.084905511887,21613.9056603774,9773.67924528302
"11/19/2013",443.361035571429,21172.1688311688,9023.50649350649
"11/20/2013",384.270270681081,22216.1621621622,10741.6216216216
"11/21/2013",880.009094939394,18465.7878787879,9075.60606060606
"11/22/2013",1223.34001665,20772.3,11300.3
"11/23/2013",812.399997452941,18446.8235294118,8326.41176470588
"11/24/2013",1671.58147516296,23688.8888888889,13998.6666666667
"11/25/2013",420.052938320588,22845.3529411765,12076.6764705882
"11/26/2013",929.428862753846,25221.8269230769,13867.8269230769
"11/27/2013",946.3810429,20720.6206896552,9975.24137931034
"11/28/2013",1431.74211120526,22407.3157894737,14522.6842105263
"11/29/2013",218.242425157576,26847.2424242424,16564.7575757576
"11/30/2013",462.717654041176,20391.7058823529,10444.2941176471
"12/1/2013",3266.08763399167,15563.5833333333,7418.54166666667
"12/2/2013",288.46500416,28630.2,18960.125
"12/3/2013",791.661285406452,21577.2258064516,12816.4838709677
"12/4/2013",417.511116881481,22309.5925925926,13652.2222222222
"12/5/2013",804.30001118,16320.9333333333,9486.06666666667
"12/6/2013",635.850004525,25736.9166666667,17295.75
"12/7/2013",1758.89088679091,18317.5454545455,9773.27272727273
"12/8/2013",1622.41898899048,19689.380952381,12388.5238095238
"12/9/2013",2842.21714106571,21651.5714285714,13103.7428571429
"12/10/2013",785.193758953125,29174.6875,19542.375
"12/11/2013",763.749997275,18175.8571428571,10663.8928571429
"12/12/2013",953.157131308214,22229.0357142857,13166.7857142857
"12/13/2013",10063.1663168,13194.8333333333,6686.44444444444
"12/14/2013",659.1733337,18289.1333333333,8619.93333333333
"12/15/2013",4778.41677122056,14159.4444444444,8064.61111111111
"12/16/2013",730.307702946154,17331.1538461538,10214.2307692308
"12/17/2013",2930.099924605,18436.85,9792.1
"12/18/2013",1320.07623359381,19066.2380952381,10787.4761904762
"12/19/2013",948.403325007667,21387.4333333333,12556.5666666667
"12/20/2013",710.010351813793,19551.2413793103,12090.0344827586
"12/21/2013",333.036839505263,25664.3157894737,18505.2631578947
"12/22/2013",293.855553522222,21753.2222222222,13355.6666666667
"12/23/2013",512.441660583333,17714,9648.33333333333
"12/24/2013",343.211109633333,21023.4444444444,13177.7777777778
"12/25/2013",834.30001079,13209.2857142857,5316.14285714286
"12/26/2013",643.029999246,19284.4,13079.775
"12/27/2013",666.4863552,20219.8181818182,14758.2272727273
"12/28/2013",584.472724931818,17599.8181818182,10585.9090909091
"12/29/2013",2913.91754792353,17450.5294117647,11022.7647058824
"12/30/2013",556.282355376471,16039.1764705882,8206.52941176471
"12/31/2013",561.646160353846,13419.0769230769,5673.76923076923
"1/1/2014",1720.831252075,12324.875,6595.625
"1/2/2014",1129.01820724318,13404.1363636364,6410.72727272727
